project,project_root,source,slice_mode,slice_file,entry,mode,epat_mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,original_returncode,original_timeout,original_log,log,cmd
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c,list_find,summary,pafi-rs,-11,false,0.335815,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_find_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c,list_find,summary,pafi-rs,-11,false,0.354525,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_find_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c,list_find,summary,pafi-rs,-11,false,0.414285,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_find_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,semantic_stubbed,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__semantic_stubbed.c,list_find,summary,pafi-rs,-11,false,0.428067,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_find_summary_semantic_stubbed.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__semantic_stubbed.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__auto_compat.c,list_find,summary,pafi-rs,0,false,0.244473,true,true,true,true,2,1 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_find_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__auto_compat.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__closure.c,list_lpop,summary,pafi-rs,-11,false,0.455170,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpop_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c,list_lpop,summary,pafi-rs,-11,false,0.416243,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpop_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c,list_lpop,summary,pafi-rs,0,false,0.161421,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__closure.c,list_lpush,summary,pafi-rs,-11,false,0.391529,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpush_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__entry_only.c,list_lpush,summary,pafi-rs,-11,false,0.396796,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpush_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c,list_lpush,summary,pafi-rs,0,false,0.184032,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_lpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__closure.c,list_new,summary,pafi-rs,0,false,0.063751,false,true,true,false,N/A,N/A,0,0,0,,,,entry function not found,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_new_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__entry_only.c,list_new,summary,pafi-rs,0,false,0.063319,false,true,true,false,N/A,N/A,0,0,0,,,,entry function not found,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_new_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c,list_new,summary,pafi-rs,0,false,0.130810,true,true,true,true,5,5 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_new_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c,list_remove,summary,pafi-rs,-11,false,0.370801,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_remove_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c,list_remove,summary,pafi-rs,-11,false,0.354357,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_remove_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c,list_remove,summary,pafi-rs,0,false,0.135353,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_remove_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,semantic_stubbed,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__semantic_stubbed.c,list_remove,summary,pafi-rs,0,false,0.091178,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_remove_summary_semantic_stubbed.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__semantic_stubbed.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__closure.c,list_rpop,summary,pafi-rs,-11,false,0.435495,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpop_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__entry_only.c,list_rpop,summary,pafi-rs,-11,false,0.418800,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpop_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c,list_rpop,summary,pafi-rs,0,false,0.166652,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__closure.c,list_rpush,summary,pafi-rs,-11,false,0.381396,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpush_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__entry_only.c,list_rpush,summary,pafi-rs,-11,false,0.380387,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpush_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c,list_rpush,summary,pafi-rs,0,false,0.180713,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/list/list_list_list_flat_list_rpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c,ini_find_chars_or_comment,summary,pafi-rs,-11,false,0.412918,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c,ini_find_chars_or_comment,summary,pafi-rs,-11,false,0.386736,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c,ini_find_chars_or_comment,summary,pafi-rs,0,false,0.183764,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__closure.c,ini_lskip,summary,pafi-rs,-11,false,0.406790,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_lskip_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__entry_only.c,ini_lskip,summary,pafi-rs,-11,false,0.364081,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_lskip_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__type_erased.c,ini_lskip,summary,pafi-rs,-11,false,0.371826,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_lskip_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,semantic_stubbed,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__semantic_stubbed.c,ini_lskip,summary,pafi-rs,0,false,0.176633,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_185515/inih/inih_inih_ini_flat_ini_lskip_summary_semantic_stubbed.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__semantic_stubbed.c
