project,project_root,source,slice_mode,slice_file,entry,mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,log,cmd
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c,list_lpop,summary,-11,false,0.430639,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_lpop_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c,list_lpop,summary,0,false,0.208263,true,true,true,true,2,2 (equal-weight; volce disabled),1,1,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_lpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c,list_remove,summary,-11,false,0.357201,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_remove_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c,list_remove,summary,-11,false,0.335200,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_remove_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c,list_remove,summary,0,false,0.134896,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_remove_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c,list_remove,summary,0,false,0.294958,true,true,true,true,0,0 (equal-weight; volce disabled),1,4,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/list/list_list_list_flat_list_remove_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__closure.c,ini_rstrip,summary,-11,false,0.391407,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_rstrip_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__entry_only.c,ini_rstrip,summary,-11,false,0.405186,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_rstrip_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__type_erased.c,ini_rstrip,summary,-11,false,0.438324,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_rstrip_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__compat_entry.c,ini_rstrip,summary,0,false,0.224722,true,true,true,true,0,0 (equal-weight; volce disabled),1,3,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_rstrip_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_rstrip__compat_entry.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__closure.c,ini_lskip,summary,-11,false,0.398118,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_lskip_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__entry_only.c,ini_lskip,summary,-11,false,0.409040,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_lskip_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__type_erased.c,ini_lskip,summary,-11,false,0.505424,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_lskip_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__compat_entry.c,ini_lskip,summary,0,false,0.216165,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_lskip_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_lskip__compat_entry.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c,ini_find_chars_or_comment,summary,-11,false,0.418322,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c,ini_find_chars_or_comment,summary,-11,false,0.397805,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c,ini_find_chars_or_comment,summary,0,false,0.210236,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__closure.c,ini_strncpy0,summary,0,false,0.103115,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_strncpy0_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__entry_only.c,ini_strncpy0,summary,0,false,0.106402,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_strncpy0_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__type_erased.c,ini_strncpy0,summary,0,false,0.162087,true,true,true,true,2,2 (equal-weight; volce disabled),1,1,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_strncpy0_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_strncpy0__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__closure.c,ini_reader_string,summary,-11,false,0.421866,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_reader_string_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__entry_only.c,ini_reader_string,summary,-11,false,0.462571,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_reader_string_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__type_erased.c,ini_reader_string,summary,-8,false,0.389197,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_reader_string_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__compat_entry.c,ini_reader_string,summary,0,false,0.255925,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/inih/inih_inih_ini_flat_ini_reader_string_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_reader_string__compat_entry.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__closure.c,sdsReqType,summary,-11,false,0.392092,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsReqType_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__entry_only.c,sdsReqType,summary,-11,false,0.377876,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsReqType_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__entry_only.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__type_erased.c,sdsReqType,summary,-11,false,0.403883,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsReqType_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c,sdsReqType,summary,0,false,0.395258,true,true,true,true,0,0 (equal-weight; volce disabled),1,4,0,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsReqType_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__closure.c,sdsclear,summary,-11,false,0.354178,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsclear_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c,sdsclear,summary,0,false,0.091380,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsclear_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__type_erased.c,sdsclear,summary,-8,false,0.487379,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_171838/sds/sds_sds_sds_flat_sdsclear_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__type_erased.c
