project,project_root,source,slice_mode,slice_file,entry,mode,epat_mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,original_returncode,original_timeout,original_log,log,cmd
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__entry_only.c,list_destroy,summary,text_fallback,-11,false,0.338437,false,false,false,false,,,,,,,,,,,-11,false,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_destroy_summary_entry_only.log,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_destroy_summary_entry_only_text_fallback.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__type_erased.c,list_destroy,summary,text_fallback,0,false,0.055334,true,true,true,true,33,20.2 (equal-weight; volce disabled),1,5,0,,,,,,0,false,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_destroy_summary_type_erased.log,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_destroy_summary_type_erased_text_fallback.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c,list_find,summary,pafi-rs,-11,false,0.322562,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c,list_find,summary,pafi-rs,-11,false,0.329183,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c,list_find,summary,pafi-rs,-11,false,0.472979,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c,list_find,summary,text_fallback,-11,false,0.339503,false,false,false,false,,,,,,,,,,,-11,false,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_closure.log,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_closure_text_fallback.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c,list_find,summary,text_fallback,-11,false,0.420971,false,false,false,false,,,,,,,,,,,-11,false,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_entry_only.log,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_entry_only_text_fallback.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c,list_find,summary,text_fallback,0,false,0.061003,true,true,true,true,27,17.6364 (equal-weight; volce disabled),1,11,0,,,,,,-11,false,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_type_erased.log,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_find_summary_type_erased_text_fallback.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__closure.c,list_lpop,summary,pafi-rs,-11,false,0.441167,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpop_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c,list_lpop,summary,pafi-rs,-11,false,0.482246,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpop_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c,list_lpop,summary,pafi-rs,0,false,0.161193,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__closure.c,list_lpush,summary,pafi-rs,-11,false,0.364292,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpush_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__entry_only.c,list_lpush,summary,pafi-rs,-11,false,0.362237,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpush_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c,list_lpush,summary,pafi-rs,0,false,0.183558,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_lpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__closure.c,list_new,summary,pafi-rs,0,false,0.064913,false,true,true,false,N/A,N/A,0,0,0,,,,entry function not found,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_new_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__entry_only.c,list_new,summary,pafi-rs,0,false,0.062821,false,true,true,false,N/A,N/A,0,0,0,,,,entry function not found,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_new_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c,list_new,summary,pafi-rs,0,false,0.179409,true,true,true,true,5,5 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_new_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c,list_remove,summary,pafi-rs,-11,false,0.342557,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_remove_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c,list_remove,summary,pafi-rs,-11,false,0.328463,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_remove_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c,list_remove,summary,pafi-rs,0,false,0.128959,false,true,true,true,N/A,N/A,1,0,0,,,,entry function has no available summary path,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_remove_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c,list_remove,summary,pafi-rs,0,false,0.297332,true,true,true,true,0,0 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_remove_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__closure.c,list_rpop,summary,pafi-rs,-11,false,0.407961,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpop_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__entry_only.c,list_rpop,summary,pafi-rs,-11,false,0.412907,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpop_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c,list_rpop,summary,pafi-rs,0,false,0.161373,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__closure.c,list_rpush,summary,pafi-rs,-11,false,0.386406,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpush_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__closure.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__entry_only.c,list_rpush,summary,pafi-rs,-11,false,0.368392,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpush_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__entry_only.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c,list_rpush,summary,pafi-rs,0,false,0.186764,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/list/list_list_list_flat_list_rpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c,ini_find_chars_or_comment,summary,pafi-rs,-11,false,0.425066,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__closure.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c,ini_find_chars_or_comment,summary,pafi-rs,-11,false,0.366168,false,false,false,false,,,,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__entry_only.c
inih,/home/zhangliwei/eppather/testcase/inih,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/inih_ini_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c,ini_find_chars_or_comment,summary,pafi-rs,0,false,0.176876,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_180425/inih/inih_inih_ini_flat_ini_find_chars_or_comment_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/inih/slices/inih_ini_flat__ini_find_chars_or_comment__type_erased.c
