project,project_root,source,slice_mode,slice_file,entry,mode,epat_mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,original_returncode,original_timeout,original_log,log,cmd
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_at__auto_compat.c,list_at,summary,pafi-rs,0,false,0.266277,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_at_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_at__auto_compat.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__auto_compat.c,list_destroy,summary,pafi-rs,0,false,0.159003,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,2,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_destroy_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_destroy__auto_compat.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__auto_compat.c,list_find,summary,pafi-rs,0,false,0.336421,true,true,true,true,2,1 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_find_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_find__auto_compat.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c,list_lpop,summary,pafi-rs,0,false,0.170564,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_lpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c,list_lpush,summary,pafi-rs,0,false,0.181071,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_lpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_lpush__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c,list_new,summary,pafi-rs,0,false,0.126635,true,true,true,true,5,5 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_new_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_new__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c,list_remove,summary,pafi-rs,0,false,0.311142,true,true,true,true,0,0 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_remove_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_remove__compat_entry.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c,list_rpop,summary,pafi-rs,0,false,0.156892,true,true,true,true,1,1 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_rpop_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpop__type_erased.c
list,/home/zhangliwei/eppather/testcase/clib,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/list_list_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c,list_rpush,summary,pafi-rs,0,false,0.181519,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/list/list_list_list_flat_list_rpush_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/list/slices/list_list_flat__list_rpush__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__hex_digit_to_int__closure.c,hex_digit_to_int,summary,pafi-rs,0,false,0.131130,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_hex_digit_to_int_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__hex_digit_to_int__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__is_hex_digit__closure.c,is_hex_digit,summary,pafi-rs,0,false,0.124675,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_is_hex_digit_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__is_hex_digit__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsAllocPtr__auto_compat.c,sdsAllocPtr,summary,pafi-rs,0,false,0.171130,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,2,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsAllocPtr_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsAllocPtr__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsAllocSize__auto_compat.c,sdsAllocSize,summary,pafi-rs,0,false,0.149059,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,2,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsAllocSize_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsAllocSize__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsHdrSize__closure.c,sdsHdrSize,summary,pafi-rs,0,false,0.133467,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsHdrSize_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsHdrSize__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsIncrLen__auto_compat.c,sdsIncrLen,summary,pafi-rs,0,false,0.280286,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsIncrLen_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsIncrLen__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsMakeRoomFor__auto_compat.c,sdsMakeRoomFor,summary,pafi-rs,0,false,0.285619,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsMakeRoomFor_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsMakeRoomFor__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsRemoveFreeSpace__auto_compat.c,sdsRemoveFreeSpace,summary,pafi-rs,0,false,0.207366,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,2,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsRemoveFreeSpace_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsRemoveFreeSpace__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c,sdsReqType,summary,pafi-rs,0,false,0.319640,true,true,true,true,0,0 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsReqType_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_free__type_erased.c,sds_free,summary,pafi-rs,0,false,0.096624,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sds_free_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_free__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_malloc__type_erased.c,sds_malloc,summary,pafi-rs,0,false,0.139386,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sds_malloc_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_malloc__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_realloc__type_erased.c,sds_realloc,summary,pafi-rs,0,false,0.109736,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sds_realloc_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sds_realloc__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsalloc__auto_compat.c,sdsalloc,summary,pafi-rs,0,false,0.104510,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsalloc_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsalloc__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsavail__auto_compat.c,sdsavail,summary,pafi-rs,0,false,0.157086,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,2,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdsavail_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsavail__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscat__auto_compat.c,sdscat,summary,pafi-rs,0,false,0.271385,true,true,true,true,2,1 (equal-weight; volce disabled),1,4,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdscat_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscat__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatfmt__auto_compat.c,sdscatfmt,summary,pafi-rs,0,false,0.499968,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdscatfmt_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatfmt__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatlen__auto_compat.c,sdscatlen,summary,pafi-rs,0,false,0.581966,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdscatlen_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatlen__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatprintf__auto_compat.c,sdscatprintf,summary,pafi-rs,0,false,0.499667,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdscatprintf_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatprintf__auto_compat.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatrepr__auto_compat.c,sdscatrepr,summary,pafi-rs,0,false,0.480258,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_183533/sds/sds_sds_sds_flat_sdscatrepr_summary_auto_compat.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatrepr__auto_compat.c
